recommend,sentiment_analysis,item_id,year
True,2,226980.0,2013
True,1,630.0,2011
True,2,227940.0,2015
True,2,440.0,2012
False,1,218620.0,2015
True,1,322920.0,2015
True,0,341940.0,2015
True,1,214490.0,2015
True,1,55230.0,2015
True,0,570.0,2015
False,1,51100.0,2014
True,2,250340.0,2013
True,2,99900.0,2014
True,2,113400.0,2014
False,0,218620.0,2015
True,0,230290.0,2015
True,2,243870.0,2014
True,2,730.0,2014
True,2,265630.0,2014
True,2,301520.0,2014
True,1,210770.0,2014
True,1,216250.0,2013
True,2,206420.0,2014
True,1,292030.0,2015
True,1,242760.0,2014
True,2,239820.0,2014
True,2,50300.0,2014
True,2,8870.0,2013
True,2,383120.0,2015
True,2,290080.0,2014
True,1,351800.0,2015
True,2,218620.0,2015
False,0,243870.0,2014
True,2,115320.0,2014
True,1,10.0,2013
True,2,15750.0,2015
False,2,356670.0,2015
True,2,620.0,2013
True,1,730.0,2015
True,2,274940.0,2014
True,1,236690.0,2015
True,2,330830.0,2014
True,0,218620.0,2015
False,1,248970.0,2014
True,1,214490.0,2015
False,1,24200.0,2014
False,2,218620.0,2015
True,2,1840.0,2012
True,2,4000.0,2014
True,1,304930.0,2015
True,2,440.0,2013
True,2,440.0,2015
True,1,215100.0,2014
False,1,224260.0,2013
True,1,312990.0,2015
True,0,304930.0,2015
True,2,230410.0,2015
True,2,224420.0,2014
True,1,286100.0,2014
True,2,630.0,2014
True,1,208090.0,2014
True,2,313990.0,2014
True,2,440.0,2014
True,2,730.0,2015
True,2,410340.0,2015
True,2,222880.0,2015
True,2,208090.0,2015
True,2,550.0,2014
True,2,270450.0,2014
True,2,72850.0,2013
True,1,322170.0,2015
True,2,570.0,2014
True,2,333930.0,2015
True,1,222880.0,2015
True,2,235980.0,2013
False,2,232810.0,2013
True,1,8930.0,2012
True,2,102600.0,2011
True,2,111800.0,2011
True,2,208090.0,2015
True,2,550.0,2015
True,1,33230.0,2014
True,1,4000.0,2013
True,2,211820.0,2015
True,2,307050.0,2015
True,2,322490.0,2015
True,2,239030.0,2014
True,1,220.0,2014
True,2,4000.0,2014
True,2,319510.0,2014
True,1,730.0,2015
True,2,440.0,2012
True,1,570.0,2015
True,2,242050.0,2014
True,1,313120.0,2015
True,2,218620.0,2015
True,1,730.0,2014
True,2,42680.0,2013
True,2,8930.0,2014
False,1,227680.0,2013
True,2,241540.0,2014
True,1,238430.0,2013
True,2,204450.0,2014
True,2,730.0,2015
False,0,234140.0,2015
False,2,39680.0,2015
False,0,344760.0,2015
False,0,264730.0,2015
True,2,254440.0,2014
True,1,312990.0,2014
False,2,264140.0,2014
True,2,238430.0,2014
True,0,241540.0,2014
True,2,8930.0,2015
True,0,8850.0,2015
True,0,7670.0,2015
True,2,8870.0,2015
True,2,267530.0,2015
True,2,730.0,2014
True,2,440.0,2014
True,0,73170.0,2014
True,2,41000.0,2014
True,0,260750.0,2014
True,2,218620.0,2015
True,2,41010.0,2014
True,2,240.0,2014
True,2,440.0,2013
True,2,218230.0,2014
True,1,207610.0,2014
True,2,1250.0,2014
True,2,42700.0,2014
False,1,211500.0,2014
True,2,4000.0,2014
True,2,113400.0,2013
True,0,4000.0,2013
False,1,42680.0,2012
True,1,10090.0,2012
True,2,7940.0,2012
True,2,209870.0,2012
True,1,391540.0,2015
True,2,219890.0,2015
True,2,209670.0,2013
True,2,323180.0,2014
True,2,244850.0,2014
True,2,49520.0,2013
True,2,207610.0,2013
True,2,113200.0,2013
True,2,440.0,2012
True,1,221640.0,2015
True,2,200510.0,2014
True,2,304930.0,2014
True,2,104900.0,2014
False,2,12830.0,2014
True,2,301520.0,2014
True,1,730.0,2015
True,2,304930.0,2015
True,2,252490.0,2014
True,1,415420.0,2015
True,2,238010.0,2015
False,0,221100.0,2014
True,0,304930.0,2014
True,1,218230.0,2015
True,2,570.0,2015
True,2,233450.0,2014
True,1,219740.0,2013
True,1,319630.0,2015
True,1,292030.0,2015
True,0,236430.0,2014
True,1,49520.0,2013
True,1,620.0,2013
True,2,221100.0,2014
True,2,322330.0,2015
True,1,219740.0,2015
True,2,304930.0,2015
True,2,298630.0,2015
True,1,265630.0,2015
True,1,317360.0,2015
True,2,105600.0,2015
True,2,3390.0,2015
True,2,218620.0,2015
True,2,440.0,2014
True,1,268420.0,2015
True,2,33930.0,2013
True,0,287700.0,2015
False,2,94400.0,2014
True,0,233980.0,2014
True,2,200710.0,2013
True,2,247730.0,2014
True,2,570.0,2014
True,0,227300.0,2014
False,0,304930.0,2014
True,2,225160.0,2013
True,1,440.0,2013
True,1,1250.0,2012
True,2,282900.0,2015
True,1,72850.0,2015
True,2,236090.0,2015
True,2,250900.0,2015
True,2,248310.0,2014
True,0,92100.0,2015
True,0,60.0,2015
False,2,322920.0,2015
True,2,4570.0,2014
True,1,222880.0,2015
True,0,236390.0,2015
True,2,440.0,2011
True,2,238460.0,2014
True,1,107100.0,2014
True,1,730.0,2015
True,2,233610.0,2015
False,0,214950.0,2013
True,2,252950.0,2015
True,2,113200.0,2014
True,2,24200.0,2014
True,0,440.0,2014
True,0,221640.0,2014
True,2,24200.0,2014
True,1,105600.0,2014
True,2,333930.0,2015
True,2,231670.0,2014
True,1,39000.0,2014
True,2,570.0,2014
False,0,4000.0,2015
True,2,286160.0,2015
True,2,730.0,2015
True,2,570.0,2014
False,2,227940.0,2015
True,2,322170.0,2015
True,2,233250.0,2014
True,2,250900.0,2014
True,2,268750.0,2014
True,2,113200.0,2014
True,0,219740.0,2013
True,1,730.0,2014
True,2,570.0,2015
True,2,322330.0,2015
True,2,224760.0,2015
False,1,399430.0,2015
True,1,301520.0,2015
True,2,50300.0,2013
True,1,28050.0,2013
True,2,226700.0,2015
True,0,211420.0,2015
True,2,236390.0,2014
False,2,10680.0,2014
True,2,550.0,2014
True,2,105600.0,2013
True,2,570.0,2014
True,2,39120.0,2014
True,0,252950.0,2015
True,2,204360.0,2013
True,2,209000.0,2013
True,1,730.0,2015
True,2,10180.0,2015
True,2,72850.0,2011
True,2,730.0,2015
True,1,208090.0,2014
True,2,218740.0,2014
True,1,440.0,2014
False,0,242800.0,2014
False,0,334230.0,2015
True,2,423120.0,2015
True,2,329440.0,2015
True,2,266110.0,2015
True,2,570.0,2014
True,0,346110.0,2015
True,0,730.0,2015
True,2,204100.0,2014
True,1,72850.0,2014
False,2,218620.0,2014
True,1,207140.0,2014
True,1,620.0,2014
True,2,267550.0,2014
True,2,209000.0,2014
True,2,252490.0,2015
True,2,346010.0,2015
True,0,322170.0,2014
True,2,49520.0,2014
True,1,304930.0,2014
True,2,241540.0,2014
True,0,10180.0,2014
True,0,219640.0,2014
False,1,359550.0,2015
True,0,207610.0,2013
True,2,291550.0,2015
True,0,730.0,2015
True,2,570.0,2013
True,2,385800.0,2015
True,1,271590.0,2015
True,2,570.0,2014
False,2,218620.0,2015
False,0,283370.0,2015
True,1,375950.0,2015
True,1,264380.0,2015
True,0,341720.0,2015
True,2,209370.0,2015
True,2,287980.0,2015
True,1,440.0,2012
False,1,221100.0,2015
False,2,221100.0,2015
True,0,34900.0,2015
True,1,219680.0,2014
True,2,207230.0,2015
True,1,200710.0,2014
True,1,240.0,2015
True,1,319510.0,2015
True,2,440.0,2014
True,1,208090.0,2014
True,2,304930.0,2015
True,0,298110.0,2015
True,0,211820.0,2014
True,2,440.0,2013
True,1,313340.0,2015
True,2,6060.0,2015
True,2,244710.0,2014
False,0,377160.0,2015
True,2,218620.0,2015
True,2,32400.0,2015
True,1,65980.0,2015
False,1,304930.0,2015
True,1,4000.0,2015
True,2,242570.0,2013
True,2,43110.0,2012
True,2,113420.0,2012
True,1,21170.0,2012
True,2,4000.0,2011
True,2,24200.0,2011
True,2,107900.0,2011
True,2,440.0,2011
True,2,113200.0,2014
True,2,221100.0,2015
True,2,730.0,2015
True,1,730.0,2015
True,0,241930.0,2014
True,2,252490.0,2015
True,2,72850.0,2014
True,2,213670.0,2014
True,2,211820.0,2014
True,2,4000.0,2014
True,1,440.0,2014
True,2,8980.0,2013
True,2,500.0,2013
True,2,110800.0,2015
False,0,208650.0,2015
True,2,440.0,2014
False,1,304930.0,2015
True,2,286100.0,2015
True,2,304930.0,2014
False,0,2570.0,2014
True,2,730.0,2015
True,2,211500.0,2014
True,2,39000.0,2014
True,1,245550.0,2014
True,2,231430.0,2015
True,2,60.0,2014
True,2,211600.0,2015
True,1,225160.0,2014
True,0,3900.0,2014
True,0,6910.0,2014
True,2,391540.0,2015
True,2,233270.0,2013
True,0,222880.0,2015
True,2,500.0,2014
True,2,440.0,2012
True,2,218230.0,2014
True,1,200210.0,2012
True,2,17080.0,2014
True,2,241640.0,2013
True,1,311210.0,2015
True,1,107410.0,2013
True,1,1200.0,2013
True,2,236390.0,2015
True,2,218620.0,2015
True,2,4000.0,2014
True,1,220.0,2014
True,1,550.0,2013
True,2,104900.0,2015
True,0,212680.0,2013
True,0,570.0,2013
True,2,232430.0,2014
True,2,105600.0,2015
True,2,440.0,2014
True,2,105600.0,2014
True,2,227300.0,2014
True,0,72850.0,2014
True,0,8930.0,2014
True,2,570.0,2015
False,1,200210.0,2014
True,2,204360.0,2012
True,2,65800.0,2012
True,2,105600.0,2014
True,2,224540.0,2014
True,2,244160.0,2015
False,2,39200.0,2015
True,1,440.0,2014
True,2,356510.0,2015
True,2,339800.0,2015
True,0,231740.0,2014
True,2,211820.0,2013
False,0,209650.0,2015
True,2,72850.0,2014
True,2,440.0,2014
True,1,298630.0,2015
True,2,230410.0,2014
True,2,209870.0,2015
True,2,322170.0,2015
True,2,262410.0,2014
True,2,304930.0,2014
False,1,248570.0,2014
True,2,105600.0,2014
True,1,440.0,2014
True,2,228940.0,2014
True,2,11020.0,2014
True,0,248820.0,2014
True,2,105600.0,2011
True,2,63200.0,2011
True,2,35700.0,2012
True,2,107100.0,2011
True,2,24980.0,2011
True,2,17460.0,2011
True,1,730.0,2015
True,2,219190.0,2014
True,2,221640.0,2014
True,1,570.0,2013
True,2,204530.0,2014
True,2,224760.0,2014
True,1,233150.0,2014
True,0,245550.0,2014
True,2,239030.0,2014
True,2,730.0,2015
True,2,238320.0,2014
True,2,274940.0,2015
True,0,440.0,2012
True,2,43160.0,2014
True,0,3920.0,2014
True,2,203770.0,2013
True,1,242050.0,2013
True,1,730.0,2014
True,2,570.0,2013
True,2,570.0,2014
True,2,4000.0,2013
True,2,55230.0,2012
True,2,236390.0,2014
True,0,70000.0,2015
True,1,39510.0,2014
True,2,244850.0,2014
True,1,413850.0,2015
True,0,215470.0,2014
True,2,219640.0,2013
True,1,210770.0,2014
True,0,344740.0,2015
True,2,272890.0,2014
False,0,271590.0,2015
True,2,271590.0,2015
True,2,350080.0,2015
True,2,405820.0,2015
True,2,230410.0,2014
True,2,202970.0,2014
True,0,265930.0,2014
True,1,219150.0,2014
True,1,550.0,2013
True,1,218620.0,2014
False,1,226700.0,2013
True,1,49520.0,2013
True,1,219640.0,2013
True,0,730.0,2014
True,1,243470.0,2014
True,0,221100.0,2014
True,2,304930.0,2014
True,2,301520.0,2014
True,0,244850.0,2014
True,2,4000.0,2013
True,1,48000.0,2012
True,1,42680.0,2012
True,1,620.0,2012
True,1,252490.0,2014
True,1,50300.0,2015
True,2,311210.0,2015
True,2,304930.0,2014
True,1,222730.0,2015
True,2,337320.0,2015
True,2,550.0,2015
True,2,416640.0,2015
True,2,242860.0,2015
True,2,550.0,2014
True,1,730.0,2014
True,2,620.0,2014
True,0,4760.0,2014
True,2,4000.0,2014
True,2,317470.0,2014
False,1,308420.0,2015
True,2,271290.0,2014
True,2,255220.0,2015
True,2,423880.0,2015
True,0,219640.0,2015
True,2,8870.0,2015
True,2,332800.0,2015
True,2,319510.0,2015
True,2,322170.0,2015
True,1,211600.0,2015
True,0,730.0,2015
True,2,440.0,2013
True,2,208090.0,2014
True,2,322170.0,2015
True,2,204360.0,2014
True,2,440.0,2013
True,1,4000.0,2015
True,0,346900.0,2015
True,2,239200.0,2015
True,1,212480.0,2015
True,1,252950.0,2015
True,1,9480.0,2015
True,1,15700.0,2015
True,2,218620.0,2014
True,2,240.0,2015
True,0,730.0,2014
True,2,319740.0,2015
True,2,236390.0,2014
True,1,440.0,2014
True,0,550.0,2014
False,0,363440.0,2015
True,2,332800.0,2014
True,2,359050.0,2015
True,1,236370.0,2015
True,1,204080.0,2014
True,1,104900.0,2014
True,2,209670.0,2015
True,0,266150.0,2015
True,2,243450.0,2014
True,1,570.0,2014
True,0,292030.0,2015
True,2,239140.0,2015
False,0,208650.0,2015
False,1,253710.0,2015
True,0,268050.0,2014
True,2,292120.0,2014
True,2,620.0,2014
True,0,212680.0,2013
True,2,620.0,2011
True,2,97100.0,2011
True,0,440.0,2011
True,2,22330.0,2011
True,2,15620.0,2011
True,2,8930.0,2010
True,2,300.0,2010
True,2,212180.0,2014
True,2,311210.0,2015
True,2,440.0,2014
True,0,223710.0,2013
True,2,319630.0,2015
True,2,274900.0,2015
True,2,224060.0,2015
False,1,303210.0,2015
True,0,421700.0,2015
False,2,221100.0,2015
True,1,333600.0,2015
True,2,7670.0,2014
True,2,220440.0,2015
True,2,550.0,2013
True,2,316720.0,2015
True,2,72850.0,2013
True,2,345610.0,2015
True,2,333600.0,2015
True,1,242860.0,2015
True,1,212070.0,2015
True,2,107410.0,2014
True,2,398710.0,2015
True,2,96100.0,2014
True,1,304930.0,2014
True,1,570.0,2013
True,0,238460.0,2015
True,0,219640.0,2014
True,2,239220.0,2014
True,0,1250.0,2014
True,2,226700.0,2014
True,2,218620.0,2015
False,2,57900.0,2014
True,1,265930.0,2014
True,2,243470.0,2014
True,2,730.0,2013
True,2,8930.0,2015
True,2,70.0,2013
True,2,243870.0,2015
True,2,50300.0,2015
True,0,332800.0,2015
True,2,440.0,2013
True,2,371180.0,2015
True,2,8930.0,2014
True,1,29800.0,2015
True,0,304930.0,2014
True,0,4000.0,2015
True,1,35140.0,2015
True,1,218230.0,2015
True,2,259720.0,2014
True,1,440.0,2012
True,0,630.0,2011
True,2,3910.0,2010
True,2,251990.0,2013
True,2,80000.0,2011
False,1,226320.0,2014
True,2,243870.0,2015
True,2,271590.0,2015
True,2,242050.0,2015
True,2,272350.0,2014
True,2,259080.0,2013
True,2,440.0,2014
True,2,206420.0,2014
True,0,221100.0,2014
True,0,252490.0,2014
True,2,265630.0,2014
True,1,306460.0,2014
True,0,264200.0,2014
True,2,42160.0,2013
True,1,271590.0,2015
True,2,570.0,2014
True,2,238960.0,2013
True,1,440.0,2013
True,1,236510.0,2014
True,0,287700.0,2015
True,0,273110.0,2015
True,1,7670.0,2014
True,1,70000.0,2014
True,1,104700.0,2014
True,2,105600.0,2013
True,2,301520.0,2014
True,1,550.0,2014
True,0,22230.0,2013
True,2,550.0,2013
True,2,49520.0,2014
True,2,56400.0,2014
True,1,620.0,2014
True,2,304930.0,2014
False,0,335330.0,2015
True,2,243870.0,2014
True,2,227940.0,2014
True,2,440.0,2014
True,2,208090.0,2014
True,2,242720.0,2014
True,2,214850.0,2014
True,2,224260.0,2014
False,0,291210.0,2015
True,2,242760.0,2015
True,2,221100.0,2015
False,0,730.0,2015
True,1,220240.0,2013
True,2,218620.0,2014
True,0,32430.0,2014
True,1,48000.0,2013
True,2,105600.0,2013
True,0,204340.0,2013
True,1,262550.0,2014
True,0,24240.0,2013
True,1,3483.0,2013
True,2,730.0,2014
True,1,322330.0,2015
True,1,240.0,2012
True,2,17080.0,2012
True,2,284160.0,2014
True,1,218620.0,2014
True,2,113400.0,2014
True,1,730.0,2013
True,1,440.0,2013
True,2,356070.0,2015
True,2,730.0,2015
True,2,311210.0,2015
False,2,271590.0,2015
True,2,295110.0,2015
True,2,730.0,2015
True,1,730.0,2015
True,2,359550.0,2015
True,2,227300.0,2015
True,2,239220.0,2014
True,0,224600.0,2014
True,2,252490.0,2014
True,2,4000.0,2013
False,1,251850.0,2015
False,2,239220.0,2015
False,2,261820.0,2014
True,0,208090.0,2014
True,2,72850.0,2015
True,2,65800.0,2015
True,2,620.0,2015
True,2,207140.0,2015
True,2,70000.0,2015
True,1,216110.0,2015
True,1,252490.0,2013
False,0,291480.0,2015
True,2,360870.0,2015
True,1,49520.0,2014
True,2,72850.0,2015
True,0,211420.0,2015
False,2,270170.0,2014
False,2,346110.0,2015
True,1,107410.0,2014
False,1,250400.0,2014
True,1,295690.0,2015
False,1,370100.0,2015
True,2,221260.0,2015
True,2,263760.0,2014
True,1,4000.0,2014
True,2,319510.0,2014
False,0,208090.0,2014
True,2,242880.0,2014
False,2,391460.0,2015
True,1,235780.0,2013
False,2,315260.0,2014
True,1,241930.0,2014
True,2,244770.0,2015
True,2,4000.0,2013
True,2,306130.0,2015
True,2,391540.0,2015
False,0,255070.0,2015
True,0,417860.0,2015
True,2,324810.0,2015
True,2,247000.0,2015
True,2,218620.0,2015
True,2,221100.0,2014
True,2,35450.0,2014
True,2,230410.0,2014
True,1,236390.0,2013
True,1,440.0,2013
True,2,224540.0,2013
True,2,220.0,2013
True,2,222880.0,2014
True,2,10.0,2014
True,2,730.0,2014
True,2,295110.0,2015
True,2,4000.0,2013
True,2,240.0,2013
True,2,306660.0,2015
True,2,219640.0,2014
True,2,221100.0,2014
True,0,234160.0,2014
True,2,730.0,2015
True,1,218620.0,2015
True,1,291480.0,2015
False,0,730.0,2015
True,1,570.0,2014
True,2,440.0,2013
True,2,346110.0,2015
True,0,4000.0,2014
True,0,8930.0,2014
True,2,730.0,2014
True,0,440.0,2014
True,2,1250.0,2013
True,1,440.0,2014
True,1,730.0,2014
True,2,261700.0,2014
True,2,1250.0,2014
True,2,220440.0,2014
True,2,8870.0,2013
True,2,218230.0,2013
True,2,550.0,2015
True,2,202970.0,2014
True,2,238460.0,2014
True,0,243470.0,2014
True,2,218620.0,2014
True,2,570.0,2014
True,0,221100.0,2014
True,0,218620.0,2014
True,0,72850.0,2014
True,0,212680.0,2014
True,0,227940.0,2015
True,1,105600.0,2015
True,2,4000.0,2014
True,2,248570.0,2014
False,2,440.0,2013
True,2,730.0,2015
True,2,440.0,2015
True,2,242760.0,2014
True,2,4000.0,2014
True,1,304930.0,2014
False,0,231060.0,2015
True,2,104900.0,2014
True,2,232890.0,2014
True,0,322920.0,2015
True,0,214950.0,2015
True,1,730.0,2014
True,2,4000.0,2015
True,2,105600.0,2014
True,2,4000.0,2013
True,2,570.0,2015
False,0,208090.0,2015
True,2,204880.0,2014
False,2,220.0,2015
True,2,221640.0,2015
True,2,440.0,2015
True,0,72850.0,2015
True,1,301520.0,2014
True,2,105600.0,2013
True,2,620.0,2013
True,1,730.0,2015
True,2,550.0,2014
True,2,72850.0,2015
False,0,209160.0,2015
True,2,204100.0,2015
True,0,42680.0,2015
True,2,108710.0,2015
False,0,261030.0,2015
False,2,50620.0,2015
True,2,243870.0,2015
True,2,38420.0,2015
False,0,203770.0,2015
True,2,252950.0,2015
True,2,221100.0,2014
False,2,252490.0,2015
True,0,730.0,2015
True,0,339800.0,2015
True,2,236090.0,2015
True,2,105600.0,2014
True,0,22370.0,2014
True,2,207140.0,2014
True,2,262060.0,2015
True,1,219150.0,2014
True,2,233250.0,2014
True,2,9420.0,2014
True,0,238960.0,2014
True,1,48240.0,2014
True,2,40100.0,2014
True,1,17410.0,2014
True,0,49520.0,2014
True,2,232090.0,2015
True,0,333930.0,2015
True,2,346900.0,2015
True,2,304930.0,2015
True,2,265930.0,2015
True,1,730.0,2015
False,0,200210.0,2014
True,2,415030.0,2015
True,2,233610.0,2014
True,2,409670.0,2015
True,2,242720.0,2014
True,2,386360.0,2015
True,2,208090.0,2014
True,2,219150.0,2013
True,2,113020.0,2013
True,2,440.0,2014
True,0,388090.0,2015
False,2,315430.0,2015
True,2,290280.0,2014
True,2,317790.0,2015
True,2,400.0,2013
True,2,239820.0,2014
True,2,550.0,2013
True,2,242760.0,2014
True,2,49520.0,2014
True,2,730.0,2015
True,1,313740.0,2015
True,0,248570.0,2014
True,1,16720.0,2014
True,2,440.0,2013
True,2,204360.0,2013
True,2,200210.0,2013
True,2,113400.0,2014
True,2,232090.0,2015
True,1,730.0,2015
False,0,263440.0,2014
False,0,250600.0,2014
False,2,232090.0,2015
True,2,236110.0,2015
False,1,241560.0,2015
True,2,730.0,2015
True,1,346900.0,2015
True,2,200210.0,2014
True,2,212800.0,2014
True,1,620.0,2015
True,0,440.0,2015
True,2,218620.0,2015
True,2,323180.0,2015
True,2,241930.0,2015
True,2,730.0,2015
True,2,203160.0,2015
True,2,72850.0,2015
True,2,570.0,2015
True,2,230410.0,2015
True,0,440.0,2014
False,2,12210.0,2015
True,2,104900.0,2014
True,2,99900.0,2014
True,2,70.0,2014
True,0,50130.0,2015
True,2,730.0,2014
True,2,24740.0,2015
True,2,4000.0,2014
True,0,233150.0,2015
False,0,200210.0,2014
True,0,230410.0,2014
True,2,230410.0,2014
True,2,67370.0,2015
True,2,244870.0,2014
False,0,246090.0,2015
True,2,233450.0,2015
True,2,218620.0,2015
True,2,96100.0,2015
True,2,320300.0,2015
True,0,570.0,2014
True,0,271590.0,2015
True,2,255710.0,2015
True,1,440.0,2014
True,0,233450.0,2015
True,0,260230.0,2015
True,1,233250.0,2014
True,0,570.0,2015
True,2,730.0,2015
True,1,620.0,2015
False,2,47870.0,2014
True,2,550.0,2014
True,2,440.0,2014
True,0,4000.0,2014
True,0,222900.0,2014
True,0,264380.0,2014
True,2,203160.0,2013
True,2,241720.0,2013
True,1,202970.0,2014
True,1,208090.0,2014
True,1,220.0,2015
True,2,242760.0,2014
True,2,243870.0,2014
True,2,323240.0,2014
True,1,4000.0,2014
True,1,346010.0,2015
True,2,218980.0,2014
True,2,227940.0,2015
True,2,302830.0,2015
True,0,304930.0,2014
True,2,244850.0,2014
True,1,220200.0,2014
True,1,440.0,2014
True,2,250340.0,2013
True,2,20900.0,2015
False,2,221100.0,2014
True,2,297490.0,2015
True,2,223470.0,2015
True,2,211420.0,2014
True,2,252490.0,2014
True,2,730.0,2014
True,2,208090.0,2014
True,2,209160.0,2015
True,2,370100.0,2015
True,2,104900.0,2014
True,2,91310.0,2013
True,2,10180.0,2012
True,0,570.0,2015
True,2,242760.0,2015
False,0,225540.0,2015
False,0,243470.0,2014
True,2,730.0,2014
True,0,221100.0,2014
True,2,213670.0,2014
True,2,252490.0,2014
True,0,278360.0,2015
True,2,221100.0,2014
True,1,730.0,2014
True,2,20.0,2015
True,2,228380.0,2014
True,2,346900.0,2015
True,2,224260.0,2015
True,2,325610.0,2015
True,2,214950.0,2015
True,2,4700.0,2015
True,2,227940.0,2015
True,2,34330.0,2014
True,2,47400.0,2015
False,2,46350.0,2015
True,2,343462.0,2015
True,2,630.0,2014
True,2,212680.0,2014
False,2,361640.0,2015
True,1,24960.0,2014
False,1,226700.0,2014
True,2,12210.0,2013
True,2,570.0,2013
True,2,440.0,2012
True,2,223630.0,2013
True,2,55230.0,2011
True,2,214950.0,2014
True,2,265930.0,2015
True,0,292030.0,2015
True,1,247080.0,2015
True,2,310080.0,2015
True,2,440.0,2014
True,1,65800.0,2013
True,2,105600.0,2013
True,0,72850.0,2013
True,1,440.0,2015
True,1,24240.0,2015
False,2,316010.0,2015
True,2,272350.0,2014
True,2,245170.0,2015
True,2,221910.0,2015
True,2,263400.0,2015
True,0,245176.0,2015
True,2,223750.0,2015
True,2,351290.0,2015
True,2,221910.0,2014
True,2,440.0,2014
True,1,440.0,2013
True,1,227940.0,2014
True,2,212480.0,2014
False,0,252490.0,2013
True,2,730.0,2015
True,1,4000.0,2013
True,2,322980.0,2014
True,2,620.0,2014
False,0,219640.0,2014
True,2,113200.0,2014
True,2,269210.0,2014
True,0,264140.0,2014
True,2,25000.0,2014
True,1,730.0,2014
True,2,245170.0,2015
True,0,206420.0,2015
True,2,218620.0,2013
True,1,1250.0,2013
True,1,208480.0,2013
True,2,440.0,2012
True,2,338170.0,2015
True,2,730.0,2014
True,2,51100.0,2013
True,2,218620.0,2014
True,1,200210.0,2014
True,2,630.0,2014
True,2,550.0,2013
True,1,252490.0,2014
True,1,730.0,2015
True,2,211820.0,2015
True,2,20500.0,2015
True,0,247730.0,2015
True,0,223710.0,2015
True,2,252490.0,2014
False,2,271590.0,2015
True,1,550.0,2014
False,0,300080.0,2015
True,2,265930.0,2015
True,2,730.0,2014
True,2,240.0,2014
True,2,223470.0,2015
True,2,49520.0,2014
False,2,247730.0,2014
True,1,250600.0,2014
True,2,273350.0,2014
True,2,550.0,2013
True,1,265930.0,2014
True,2,208090.0,2014
True,2,4000.0,2014
True,2,730.0,2013
True,2,236370.0,2014
False,1,236510.0,2014
False,0,51100.0,2013
False,2,291480.0,2015
True,2,266130.0,2014
True,2,244870.0,2013
True,2,248860.0,2014
True,2,570.0,2013
True,2,730.0,2014
True,1,216250.0,2013
True,2,4000.0,2013
True,2,218620.0,2013
True,2,332800.0,2014
True,2,440.0,2014
True,2,105600.0,2014
True,2,221640.0,2014
True,2,253030.0,2014
True,2,205930.0,2014
True,0,222980.0,2014
False,2,550.0,2014
True,0,570.0,2014
True,2,4000.0,2014
True,2,105600.0,2013
True,2,304930.0,2014
True,2,730.0,2013
True,2,10180.0,2014
True,2,209650.0,2014
True,2,376870.0,2015
True,2,346900.0,2015
True,2,303390.0,2015
False,2,239820.0,2015
True,0,235540.0,2015
True,2,227300.0,2015
True,2,239820.0,2014
True,2,301520.0,2014
True,2,221380.0,2014
True,2,4000.0,2013
True,2,401920.0,2015
True,2,304930.0,2015
False,0,42700.0,2014
True,2,730.0,2015
True,0,417860.0,2015
True,2,385260.0,2015
True,2,331470.0,2014
True,2,570.0,2014
True,2,218620.0,2014
False,1,252490.0,2014
True,0,210720.0,2012
True,0,730.0,2015
True,0,238320.0,2014
True,2,272510.0,2014
True,0,346110.0,2015
True,2,200710.0,2012
True,2,319630.0,2015
True,0,730.0,2015
True,0,221100.0,2015
True,2,4000.0,2015
True,0,238320.0,2014
True,1,400.0,2012
True,2,207610.0,2012
True,2,206210.0,2012
True,2,570.0,2014
True,1,271590.0,2015
True,1,335240.0,2015
True,1,202970.0,2013
True,2,49540.0,2013
True,2,203160.0,2013
True,2,10.0,2012
True,2,221430.0,2013
True,2,220440.0,2013
True,1,211500.0,2013
True,1,222520.0,2013
True,1,252490.0,2014
False,2,8930.0,2014
True,2,105600.0,2014
True,2,245550.0,2014
True,2,2990.0,2014
True,2,200210.0,2012
True,2,50300.0,2014
True,0,4000.0,2014
True,2,46770.0,2015
True,2,4700.0,2014
True,2,10500.0,2012
True,0,355840.0,2015
True,2,55230.0,2013
True,2,271590.0,2015
True,2,440.0,2013
True,1,570.0,2013
True,1,8990.0,2012
True,2,730.0,2014
True,2,243870.0,2014
True,2,218620.0,2014
True,0,242720.0,2014
True,2,203140.0,2015
True,2,218620.0,2014
True,2,213670.0,2015
False,2,38830.0,2015
True,1,218470.0,2014
True,2,730.0,2013
True,0,200510.0,2014
True,1,261030.0,2013
True,2,253030.0,2014
True,2,94000.0,2013
True,1,219740.0,2015
False,0,24200.0,2014
True,0,72850.0,2014
False,0,209160.0,2014
False,2,243470.0,2014
False,2,295110.0,2015
True,0,288470.0,2014
True,2,35720.0,2014
True,0,440.0,2015
True,2,330840.0,2015
True,2,252870.0,2015
True,2,330830.0,2015
True,2,440.0,2015
False,0,215510.0,2014
False,0,204300.0,2014
True,0,220.0,2013
True,2,236430.0,2015
True,0,220200.0,2015
True,1,261640.0,2015
True,1,730.0,2015
True,2,214420.0,2015
True,2,238960.0,2014
True,0,440.0,2014
True,2,311340.0,2014
True,2,235460.0,2014
True,2,8870.0,2013
True,2,207230.0,2015
True,0,278080.0,2015
True,2,292120.0,2015
True,2,298600.0,2014
True,2,242720.0,2014
True,2,39150.0,2013
False,0,271290.0,2014
True,2,250320.0,2014
