item_id,item_name,developer,sentiment_analysis
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,2.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,0.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,1.0
4000.0,Garry's Mod,Facepunch Studios,2.0
