item_id,recommend,sentiment_analysis,year,developer,title
236430.0,True,0,2014,"FromSoftware, Inc",DARK SOULS™ II
215280.0,True,2,2014,,
319630.0,False,0,2015,,
570.0,True,1,2014,,
730.0,True,0,2015,Valve,Counter-Strike: Global Offensive
4000.0,True,1,2015,Facepunch Studios,Garry's Mod
221380.0,True,0,2013,,
262060.0,True,0,2015,,
238460.0,True,2,2014,,
227940.0,True,2,2014,,
42910.0,True,2,2013,Arrowhead Game Studios,Magicka
104700.0,True,1,2013,,
4000.0,True,2,2013,Facepunch Studios,Garry's Mod
440.0,True,2,2012,,
31290.0,True,2,2014,,
239820.0,True,2,2014,Greenheart Games,Game Dev Tycoon
730.0,True,1,2015,Valve,Counter-Strike: Global Offensive
322330.0,True,1,2015,Klei Entertainment,Don't Starve Together
105600.0,True,2,2015,Re-Logic,Terraria
214770.0,True,2,2014,DrinkBox Studios,Guacamelee! Gold Edition
207610.0,True,2,2013,Telltale Games,The Walking Dead
28050.0,True,2,2013,,
55230.0,True,2,2013,Volition,Saints Row: The Third
72000.0,True,2,2013,Eyebrow Interactive,Closure
208090.0,True,1,2014,Edge of Reality,Loadout
333930.0,True,2,2015,,
570.0,True,2,2015,,
236090.0,True,2,2014,Humble Hearts LLC,Dust: An Elysian Tail
221640.0,True,2,2014,Terry Cavanagh,Super Hexagon
440.0,True,2,2013,,
238960.0,True,2,2015,,
261570.0,True,0,2015,,
730.0,True,1,2014,Valve,Counter-Strike: Global Offensive
221100.0,True,2,2014,Bohemia Interactive,DayZ
220240.0,False,0,2013,,
226700.0,True,2,2013,,
239800.0,True,2,2014,Ian Campbell,Bleed
304930.0,True,2,2015,Smartly Dressed Games,Unturned
49520.0,True,2,2015,"Gearbox Software,Aspyr (Mac &amp; Linux)",Borderlands 2
333930.0,True,2,2015,,
320760.0,True,2,2015,"M2 Co.,LTD",Tokyo School Life
307880.0,True,2,2015,"Signal Studios,Smart Ghost",Savage Lands
373180.0,True,2,2015,Hello There AB,Kung Fury: Street Rage
287700.0,True,2,2015,Konami Digital Entertainment,METAL GEAR SOLID V: THE PHANTOM PAIN
39150.0,True,2,2014,Square Enix,FINAL FANTASY VIII
224540.0,False,2,2015,,
301520.0,True,2,2015,Freejam,Robocraft
304930.0,True,0,2014,Smartly Dressed Games,Unturned
440.0,True,2,2015,,
355180.0,True,0,2015,Hoobalugalar_X,Codename CURE
730.0,True,2,2015,Valve,Counter-Strike: Global Offensive
252490.0,True,2,2015,Facepunch Studios,Rust
261640.0,True,2,2015,"2K Australia,Gearbox Software,Aspyr (Mac and Linux)",Borderlands: The Pre-Sequel
290340.0,True,2,2015,League of Geeks,Armello
221100.0,True,2,2014,Bohemia Interactive,DayZ
570.0,True,1,2014,,
236390.0,True,1,2015,,
224540.0,True,1,2014,,
22300.0,True,2,2014,Bethesda Game Studios,Fallout 3
221100.0,False,0,2015,Bohemia Interactive,DayZ
550.0,True,2,2014,Valve,Left 4 Dead 2
241540.0,True,2,2013,Undead Labs,State of Decay
107410.0,True,2,2015,Bohemia Interactive,Arma 3
222880.0,True,2,2014,New World Interactive,Insurgency
233720.0,False,1,2014,Bossa Studios,Surgeon Simulator
236370.0,False,1,2015,Zero Point Software,Interstellar Marines
250260.0,False,0,2014,,
264140.0,True,1,2015,Vitali Kirpu,Pixel Piracy
225260.0,False,1,2014,,
313120.0,True,1,2015,Beam Team Games,Stranded Deep
51100.0,True,2,2014,,
35720.0,True,2,2014,,
730.0,True,2,2014,Valve,Counter-Strike: Global Offensive
270210.0,True,2,2014,Icetesy SPRL,Melody's Escape
218230.0,True,2,2013,Daybreak Game Company,PlanetSide 2
6000.0,True,2,2015,,
6060.0,True,2,2015,,
10180.0,True,2,2015,,
268850.0,True,2,2015,EVGA,EVGA Precision XOC
227940.0,True,2,2014,,
8870.0,True,2,2015,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",BioShock Infinite
417860.0,True,2,2015,Kyle Seeley,Emily is Away
730.0,True,2,2015,Valve,Counter-Strike: Global Offensive
252490.0,False,0,2015,Facepunch Studios,Rust
24740.0,True,2,2014,Criterion Games,Burnout Paradise: The Ultimate Box
440.0,True,1,2014,,
34900.0,True,0,2014,,
8870.0,True,2,2014,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",BioShock Infinite
211820.0,True,2,2015,Chucklefish,Starbound
241600.0,True,2,2014,Cellar Door Games,Rogue Legacy
4000.0,True,2,2014,Facepunch Studios,Garry's Mod
1250.0,True,2,2014,Tripwire Interactive,Killing Floor
49520.0,True,2,2014,"Gearbox Software,Aspyr (Mac &amp; Linux)",Borderlands 2
208090.0,True,0,2014,Edge of Reality,Loadout
204300.0,True,2,2013,,
72850.0,True,2,2015,,
10500.0,True,2,2015,,
236390.0,True,2,2015,,
298110.0,True,1,2015,,
234140.0,False,2,2015,"Avalanche Studios,Feral Interactive (Mac/Linux)",Mad Max
107410.0,True,2,2015,Bohemia Interactive,Arma 3
730.0,True,1,2015,Valve,Counter-Strike: Global Offensive
570.0,True,0,2015,,
730.0,True,0,2015,Valve,Counter-Strike: Global Offensive
440.0,True,2,2015,,
234140.0,True,2,2015,"Avalanche Studios,Feral Interactive (Mac/Linux)",Mad Max
271590.0,True,2,2015,Rockstar North,Grand Theft Auto V
221640.0,True,2,2014,Terry Cavanagh,Super Hexagon
57300.0,True,0,2013,Frictional Games,Amnesia: The Dark Descent
295110.0,True,2,2015,,
355840.0,True,0,2015,Vostok Games,Survarium
218230.0,True,2,2014,Daybreak Game Company,PlanetSide 2
332500.0,False,2,2015,"BitMonster, Inc.",GRAV
243870.0,False,0,2014,,
274940.0,True,0,2015,Digital Confectioners,Depth
226700.0,True,0,2014,,
730.0,True,1,2015,Valve,Counter-Strike: Global Offensive
331470.0,True,2,2015,Soviet Games,Everlasting Summer
345650.0,True,2,2015,InvertMouse,Without Within
313730.0,True,2,2015,,
218620.0,False,1,2015,,
239820.0,True,2,2014,Greenheart Games,Game Dev Tycoon
242860.0,True,2,2015,"M2H,Blackmill Games",Verdun
365450.0,True,2,2015,Team Fractal Alligator,Hacknet
261640.0,True,2,2015,"2K Australia,Gearbox Software,Aspyr (Mac and Linux)",Borderlands: The Pre-Sequel
211820.0,True,2,2013,Chucklefish,Starbound
8870.0,True,2,2013,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",BioShock Infinite
107100.0,True,2,2014,Supergiant Games,Bastion
22370.0,True,2,2012,,
8980.0,True,2,2011,Gearbox Software,Borderlands
227100.0,True,1,2013,Rebellion,Sniper Elite: Nazi Zombie Army
17510.0,True,2,2012,,
33930.0,True,2,2014,Bohemia Interactive,Arma 2: Operation Arrowhead
226700.0,False,2,2014,,
240.0,True,2,2014,Valve,Counter-Strike: Source
440.0,True,2,2015,,
109600.0,True,1,2015,Cryptic Studios,Neverwinter
49600.0,True,2,2015,Cold Beam Games,Beat Hazard
440.0,True,2,2014,,
730.0,True,2,2014,Valve,Counter-Strike: Global Offensive
238960.0,True,2,2013,,
8870.0,True,2,2014,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",BioShock Infinite
209270.0,False,2,2014,Robot Entertainment,Hero Academy
204100.0,False,0,2014,Rockstar Studios,Max Payne 3
730.0,True,2,2015,Valve,Counter-Strike: Global Offensive
417860.0,True,2,2015,Kyle Seeley,Emily is Away
440.0,True,2,2015,,
331330.0,False,2,2015,,
233250.0,True,2,2015,,
321580.0,True,2,2015,,
241720.0,False,2,2015,Exato Games Studio,Guncraft
304050.0,True,2,2015,Trion Worlds,Trove
109600.0,True,0,2013,Cryptic Studios,Neverwinter
208090.0,True,2,2014,Edge of Reality,Loadout
221380.0,True,1,2015,,
243870.0,True,1,2014,,
252490.0,True,0,2015,Facepunch Studios,Rust
730.0,True,0,2015,Valve,Counter-Strike: Global Offensive
242760.0,True,2,2015,Endnight Games Ltd,The Forest
238320.0,True,0,2015,Red Barrels,Outlast
43110.0,True,0,2015,,
107410.0,False,0,2015,Bohemia Interactive,Arma 3
227940.0,True,2,2015,,
221100.0,True,2,2015,Bohemia Interactive,DayZ
346250.0,True,2,2015,Red Dwarf Games,The Old Tree
730.0,True,2,2015,Valve,Counter-Strike: Global Offensive
48700.0,True,2,2014,,
91310.0,True,0,2014,,
440.0,True,2,2014,,
570.0,True,2,2015,,
367120.0,True,2,2015,Michaela Laws,Seduce Me the Otome
252490.0,True,2,2015,Facepunch Studios,Rust
730.0,True,2,2014,Valve,Counter-Strike: Global Offensive
354500.0,True,2,2015,,
218620.0,True,2,2015,,
4000.0,True,2,2015,Facepunch Studios,Garry's Mod
730.0,True,0,2015,Valve,Counter-Strike: Global Offensive
252950.0,True,2,2015,,
361700.0,True,2,2015,,
252490.0,True,2,2014,Facepunch Studios,Rust
265930.0,True,0,2014,Coffee Stain Studios,Goat Simulator
301520.0,False,2,2014,Freejam,Robocraft
4920.0,True,2,2013,Unknown Worlds Entertainment,Natural Selection 2
224540.0,True,2,2013,,
236370.0,True,2,2014,Zero Point Software,Interstellar Marines
206500.0,True,0,2014,,
4000.0,True,2,2014,Facepunch Studios,Garry's Mod
203140.0,True,1,2015,,
94400.0,True,2,2014,Messhof,Nidhogg
204060.0,True,2,2014,,
440.0,True,2,2013,,
38460.0,True,2,2013,BioWare Corporation,MDK 2
242700.0,True,2,2014,"NetherRealm Studios,High Voltage Software",Injustice: Gods Among Us Ultimate Edition
252410.0,True,2,2014,Image &amp; Form,SteamWorld Dig
304930.0,True,2,2014,Smartly Dressed Games,Unturned
4000.0,True,2,2014,Facepunch Studios,Garry's Mod
237930.0,True,1,2014,Supergiant Games,Transistor
418070.0,True,1,2015,"Space Cat Studios,SnowFlame,Back To Basics Gaming",Turbo Pug
218620.0,True,2,2015,,
730.0,True,2,2014,Valve,Counter-Strike: Global Offensive
570.0,True,2,2014,,
289650.0,True,2,2014,,
369580.0,True,2,2015,NotGames,NotGTAV
223710.0,True,2,2013,Team Psykskallar,Cry of Fear
12120.0,True,2,2015,Rockstar Games,Grand Theft Auto: San Andreas
440.0,True,2,2015,,
208090.0,True,2,2014,Edge of Reality,Loadout
440.0,True,1,2014,,
238460.0,True,2,2015,,
218620.0,True,2,2014,,
247730.0,False,2,2015,,
250400.0,True,2,2015,Eko Software,How to Survive
218620.0,True,2,2015,,
295110.0,True,2,2015,,
4000.0,True,0,2014,Facepunch Studios,Garry's Mod
440.0,True,1,2014,,
730.0,True,0,2014,Valve,Counter-Strike: Global Offensive
440.0,True,1,2015,,
50300.0,True,1,2015,Yager Development,Spec Ops: The Line
730.0,False,0,2014,Valve,Counter-Strike: Global Offensive
570.0,True,2,2014,,
230410.0,True,2,2015,Digital Extremes,Warframe
221640.0,True,2,2013,Terry Cavanagh,Super Hexagon
228300.0,True,2,2013,DONTNOD Entertainment,Remember Me
440.0,True,2,2015,,
209160.0,False,2,2014,,
311340.0,True,2,2014,Kojima Productions,METAL GEAR SOLID V: GROUND ZEROES
417860.0,True,0,2015,Kyle Seeley,Emily is Away
391540.0,True,2,2015,tobyfox,Undertale
322170.0,True,2,2015,RobTop Games,Geometry Dash
550.0,True,2,2014,Valve,Left 4 Dead 2
300300.0,True,1,2015,Stolen Couch Games,Ichi
313730.0,True,2,2014,,
730.0,True,0,2014,Valve,Counter-Strike: Global Offensive
570.0,True,2,2012,,
440.0,True,2,2011,,
107200.0,True,2,2013,MinMax Games Ltd.,Space Pirates and Zombies
730.0,False,1,2015,Valve,Counter-Strike: Global Offensive
369580.0,True,1,2015,NotGames,NotGTAV
4000.0,True,2,2014,Facepunch Studios,Garry's Mod
236390.0,True,2,2014,,
212070.0,True,2,2014,Star Gem Inc.,Star Conflict
219640.0,True,2,2014,Torn Banner Studios,Chivalry: Medieval Warfare
238960.0,True,2,2014,,
42160.0,False,0,2014,,
8930.0,True,0,2014,,
8930.0,True,2,2013,,
105600.0,True,2,2014,Re-Logic,Terraria
289130.0,True,2,2015,,
48700.0,True,2,2013,,
208730.0,True,0,2013,,
8930.0,True,2,2011,,
1250.0,True,0,2011,Tripwire Interactive,Killing Floor
292630.0,False,1,2015,Rail Slave Games,Uriel's Chasm
730.0,True,2,2015,Valve,Counter-Strike: Global Offensive
208090.0,True,2,2014,Edge of Reality,Loadout
9900.0,True,1,2014,Cryptic Studios,Star Trek Online
212480.0,True,2,2013,,
440.0,True,2,2013,,
219640.0,True,2,2013,Torn Banner Studios,Chivalry: Medieval Warfare
35450.0,True,2,2013,,
301520.0,False,2,2014,Freejam,Robocraft
257730.0,True,2,2014,,
349700.0,True,2,2015,,
236390.0,True,2,2014,,
208090.0,True,2,2014,Edge of Reality,Loadout
730.0,True,1,2014,Valve,Counter-Strike: Global Offensive
440.0,True,2,2013,,
4000.0,True,2,2015,Facepunch Studios,Garry's Mod
391540.0,True,2,2015,tobyfox,Undertale
237930.0,True,2,2015,Supergiant Games,Transistor
218620.0,True,2,2014,,
256410.0,False,2,2013,,
301520.0,True,2,2014,Freejam,Robocraft
17390.0,True,2,2012,,
221640.0,True,0,2015,Terry Cavanagh,Super Hexagon
440.0,True,1,2013,,
22380.0,True,2,2015,Obsidian Entertainment,Fallout: New Vegas
38830.0,False,0,2015,,
7670.0,True,0,2015,,
500.0,True,2,2015,Valve,Left 4 Dead
385710.0,True,2,2015,ZackBellGames,INK
298180.0,True,2,2015,,
550.0,True,2,2014,Valve,Left 4 Dead 2
319630.0,True,2,2015,,
440.0,True,0,2014,,
105600.0,True,2,2013,Re-Logic,Terraria
220.0,True,2,2012,Valve,Half-Life 2
12900.0,True,2,2013,,
620.0,True,2,2014,Valve,Portal 2
263060.0,False,0,2015,GhostShark,Blockstorm
274190.0,False,0,2015,Free Lives,Broforce
24240.0,False,2,2012,,
48700.0,True,2,2014,,
570.0,True,2,2014,,
236390.0,True,2,2015,,
440.0,True,1,2014,,
10500.0,True,2,2014,,
42160.0,True,2,2014,,
51100.0,False,2,2014,,
730.0,True,0,2014,Valve,Counter-Strike: Global Offensive
301520.0,True,2,2014,Freejam,Robocraft
4000.0,True,2,2014,Facepunch Studios,Garry's Mod
12210.0,True,2,2014,,
12110.0,True,2,2014,Rockstar Games,Grand Theft Auto: Vice City
65790.0,True,2,2014,,
240.0,True,2,2014,Valve,Counter-Strike: Source
730.0,True,2,2015,Valve,Counter-Strike: Global Offensive
218620.0,False,2,2015,,
255710.0,True,2,2015,Colossal Order Ltd.,Cities: Skylines
570.0,True,1,2015,,
630.0,True,0,2013,,
440.0,True,1,2013,,
230410.0,True,1,2014,Digital Extremes,Warframe
570.0,True,2,2014,,
222880.0,True,0,2015,New World Interactive,Insurgency
230410.0,True,2,2014,Digital Extremes,Warframe
224820.0,True,2,2013,Megadev,Super House of Dead Ninjas
22300.0,True,1,2014,Bethesda Game Studios,Fallout 3
550.0,True,1,2015,Valve,Left 4 Dead 2
230410.0,True,1,2014,Digital Extremes,Warframe
247140.0,True,2,2014,Studio Bean,Soundodger+
440.0,True,2,2015,,
730.0,True,2,2014,Valve,Counter-Strike: Global Offensive
72850.0,True,1,2015,,
244850.0,True,2,2014,,
570.0,True,2,2014,,
4920.0,True,2,2014,Unknown Worlds Entertainment,Natural Selection 2
16120.0,True,2,2014,,
304930.0,True,1,2015,Smartly Dressed Games,Unturned
49520.0,True,1,2014,"Gearbox Software,Aspyr (Mac &amp; Linux)",Borderlands 2
359550.0,True,0,2015,,
207610.0,True,0,2013,Telltale Games,The Walking Dead
221100.0,True,2,2013,Bohemia Interactive,DayZ
252490.0,True,2,2015,Facepunch Studios,Rust
236430.0,True,2,2015,"FromSoftware, Inc",DARK SOULS™ II
252490.0,True,2,2014,Facepunch Studios,Rust
335300.0,True,1,2015,"FromSoftware, Inc",DARK SOULS™ II: Scholar of the First Sin
20570.0,True,1,2015,,
105450.0,True,2,2014,Ensemble Studios,Age of Empires® III: Complete Collection
570.0,True,2,2014,,
243870.0,True,1,2014,,
230410.0,True,1,2015,Digital Extremes,Warframe
113400.0,True,2,2015,Reloaded Productions,APB Reloaded
295110.0,True,2,2015,,
244850.0,True,1,2015,,
261180.0,True,2,2014,Team Reptile,Lethal League
105600.0,True,2,2014,Re-Logic,Terraria
440.0,True,0,2014,,
570.0,False,0,2014,,
218130.0,True,2,2013,Critical Studio,Dungeonland
290930.0,True,1,2015,"Filip Victor,Valve",Half-Life 2: Update
236510.0,False,1,2014,,
261980.0,False,0,2013,,
620.0,True,1,2011,Valve,Portal 2
20920.0,False,1,2015,CD PROJEKT RED,The Witcher 2: Assassins of Kings Enhanced Edition
250600.0,True,1,2014,,
108710.0,True,2,2012,Remedy Entertainment,Alan Wake
630.0,True,2,2012,,
440.0,True,2,2012,,
205100.0,True,2,2012,Arkane Studios,Dishonored
247730.0,False,1,2014,,
570.0,True,0,2014,,
214560.0,True,2,2014,Klei Entertainment,Mark of the Ninja
9900.0,True,2,2013,Cryptic Studios,Star Trek Online
226860.0,True,2,2015,Stardock Entertainment,Galactic Civilizations III
48700.0,True,2,2012,,
290990.0,True,2,2014,Winter Wolves,Flower Shop: Summer In Fairbrook
206440.0,True,0,2014,Freebird Games,To the Moon
49520.0,False,0,2014,"Gearbox Software,Aspyr (Mac &amp; Linux)",Borderlands 2
221100.0,True,2,2014,Bohemia Interactive,DayZ
325610.0,True,0,2015,Creative Assembly,Total War: ATTILA
218620.0,True,2,2014,,
241540.0,True,2,2014,Undead Labs,State of Decay
205100.0,True,2,2014,Arkane Studios,Dishonored
440.0,True,2,2015,,
440.0,True,1,2014,,
219890.0,True,1,2013,Alexander Bruce,Antichamber
440.0,True,2,2012,,
17500.0,True,1,2012,,
4000.0,True,2,2015,Facepunch Studios,Garry's Mod
256410.0,True,2,2015,,
346110.0,True,2,2015,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",ARK: Survival Evolved
730.0,True,1,2014,Valve,Counter-Strike: Global Offensive
107100.0,True,2,2011,Supergiant Games,Bastion
570.0,True,2,2015,,
730.0,True,2,2015,Valve,Counter-Strike: Global Offensive
209650.0,False,1,2015,,
201810.0,True,2,2014,Machine Games,Wolfenstein: The New Order
4540.0,True,2,2015,,
319510.0,False,0,2015,Scott Cawthon,Five Nights at Freddy's
17500.0,False,0,2015,,
320.0,True,2,2013,Valve,Half-Life 2: Deathmatch
218620.0,False,1,2015,,
200710.0,True,2,2013,Runic Games,Torchlight II
22380.0,True,0,2015,Obsidian Entertainment,Fallout: New Vegas
12120.0,True,2,2014,Rockstar Games,Grand Theft Auto: San Andreas
238430.0,True,2,2014,"Monochrome, Inc",Contagion
218230.0,True,2,2014,Daybreak Game Company,PlanetSide 2
440.0,True,0,2015,,
304050.0,True,2,2015,Trion Worlds,Trove
301520.0,True,2,2014,Freejam,Robocraft
218620.0,True,2,2015,,
570.0,True,2,2014,,
440.0,True,2,2014,,
244850.0,True,2,2014,,
730.0,True,1,2015,Valve,Counter-Strike: Global Offensive
4000.0,True,2,2015,Facepunch Studios,Garry's Mod
304930.0,True,1,2015,Smartly Dressed Games,Unturned
224260.0,True,1,2014,No More Room in Hell Team,No More Room in Hell
222880.0,True,1,2014,New World Interactive,Insurgency
238460.0,True,2,2014,,
730.0,True,2,2013,Valve,Counter-Strike: Global Offensive
236850.0,True,2,2014,Paradox Development Studio,Europa Universalis IV
235540.0,True,2,2015,Fatshark,Warhammer: End Times - Vermintide
236390.0,True,2,2013,,
4000.0,True,0,2014,Facepunch Studios,Garry's Mod
304930.0,True,2,2015,Smartly Dressed Games,Unturned
266430.0,True,2,2014,Elijah Newman-Gomez,Anarchy Arcade
227300.0,True,2,2014,SCS Software,Euro Truck Simulator 2
730.0,True,1,2015,Valve,Counter-Strike: Global Offensive
346900.0,True,1,2015,Hyper Hippo Games,AdVenture Capitalist
280930.0,True,1,2014,Hitcents,Battlepillars Gold Edition
342740.0,True,2,2015,Geek Sloth Games,Samudai
339290.0,True,1,2015,Snails Animation,Castle
259740.0,True,1,2014,Artifex Mundi,Nightmares from the Deep: The Cursed Heart
730.0,True,2,2014,Valve,Counter-Strike: Global Offensive
49520.0,True,2,2015,"Gearbox Software,Aspyr (Mac &amp; Linux)",Borderlands 2
248650.0,True,2,2013,Hitcents,Draw a Stickman: EPIC
440.0,True,1,2013,,
227940.0,True,2,2015,,
221100.0,False,0,2014,Bohemia Interactive,DayZ
22380.0,True,2,2015,Obsidian Entertainment,Fallout: New Vegas
22380.0,True,2,2014,Obsidian Entertainment,Fallout: New Vegas
211420.0,True,1,2015,,
252950.0,True,1,2015,,
222880.0,True,0,2014,New World Interactive,Insurgency
50300.0,True,2,2013,Yager Development,Spec Ops: The Line
360740.0,True,2,2015,Moppin,Downwell
238320.0,True,1,2015,Red Barrels,Outlast
207140.0,True,2,2015,DoubleDutch Games,SpeedRunners
33930.0,False,2,2014,Bohemia Interactive,Arma 2: Operation Arrowhead
391540.0,True,2,2015,tobyfox,Undertale
265930.0,False,0,2014,Coffee Stain Studios,Goat Simulator
22370.0,True,2,2014,,
304930.0,True,2,2014,Smartly Dressed Games,Unturned
233630.0,True,2,2014,,
230410.0,True,2,2013,Digital Extremes,Warframe
209000.0,True,2,2013,"WB Games Montreal,Splash Damage",Batman™: Arkham Origins
265930.0,True,2,2014,Coffee Stain Studios,Goat Simulator
17520.0,True,2,2014,,
220.0,True,2,2014,Valve,Half-Life 2
252490.0,True,2,2014,Facepunch Studios,Rust
49520.0,True,2,2014,"Gearbox Software,Aspyr (Mac &amp; Linux)",Borderlands 2
17080.0,True,1,2014,Hi-Rez Studios,Tribes: Ascend
730.0,False,0,2015,Valve,Counter-Strike: Global Offensive
242720.0,True,1,2014,"Masangsoft, Inc.",GunZ 2: The Second Duel
440.0,True,2,2013,,
218620.0,True,2,2014,,
35450.0,True,1,2014,,
236390.0,False,2,2015,,
1250.0,True,2,2014,Tripwire Interactive,Killing Floor
440.0,True,2,2013,,
221640.0,True,1,2013,Terry Cavanagh,Super Hexagon
247730.0,False,1,2014,,
252950.0,True,1,2015,,
311210.0,False,1,2015,,
206420.0,True,0,2015,Deep Silver Volition,Saints Row IV
252490.0,True,2,2015,Facepunch Studios,Rust
302830.0,False,0,2014,Shumkov Dmitriy,BLOCKADE 3D
209870.0,False,0,2014,Hardsuit Labs,Blacklight: Retribution
234140.0,True,2,2015,"Avalanche Studios,Feral Interactive (Mac/Linux)",Mad Max
306550.0,True,2,2014,LGK Games,Runers
41500.0,True,2,2013,Runic Games,Torchlight
327220.0,True,2,2015,Daedalic Entertainment,Anna's Quest
377160.0,True,2,2015,Bethesda Game Studios,Fallout 4
227940.0,True,0,2014,,
265930.0,True,2,2014,Coffee Stain Studios,Goat Simulator
440.0,True,2,2012,,
34330.0,True,0,2015,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",Total War: SHOGUN 2
246700.0,True,2,2014,Ragequit Corporation,Strike Vector
204300.0,True,2,2015,,
234000.0,False,0,2015,,
286080.0,True,2,2015,Stridemann,Thinking with Time Machine
313740.0,True,2,2015,,
113400.0,False,1,2015,Reloaded Productions,APB Reloaded
440.0,True,1,2014,,
113400.0,True,2,2015,Reloaded Productions,APB Reloaded
351570.0,True,2,2015,,
232090.0,True,2,2015,Tripwire Interactive,Killing Floor 2
222900.0,True,2,2014,,
550.0,True,1,2014,Valve,Left 4 Dead 2
218620.0,True,0,2014,,
319630.0,True,2,2015,,
233290.0,True,2,2014,,
250900.0,True,2,2014,"Nicalis, Inc.",The Binding of Isaac: Rebirth
218230.0,True,2,2013,Daybreak Game Company,PlanetSide 2
113200.0,True,1,2012,Edmund McMillen and Florian Himsl,The Binding of Isaac
219740.0,True,1,2014,,
219640.0,True,2,2013,Torn Banner Studios,Chivalry: Medieval Warfare
239350.0,True,2,2013,,
4000.0,True,2,2013,Facepunch Studios,Garry's Mod
319510.0,True,0,2014,Scott Cawthon,Five Nights at Freddy's
49520.0,True,2,2014,"Gearbox Software,Aspyr (Mac &amp; Linux)",Borderlands 2
286340.0,True,2,2014,Farsky Interactive,FarSky
4000.0,True,2,2015,Facepunch Studios,Garry's Mod
221100.0,True,0,2014,Bohemia Interactive,DayZ
401920.0,True,2,2015,,
242920.0,True,2,2014,Shining Rock Software LLC,Banished
550.0,True,1,2013,Valve,Left 4 Dead 2
208090.0,True,1,2014,Edge of Reality,Loadout
227940.0,True,2,2015,,
440.0,True,1,2014,,
570.0,False,2,2015,,
440.0,True,0,2014,,
2870.0,False,1,2013,Egosoft,X Rebirth
226960.0,False,1,2014,Zachtronics,Ironclad Tactics
377160.0,False,0,2015,Bethesda Game Studios,Fallout 4
271590.0,False,0,2015,Rockstar North,Grand Theft Auto V
440.0,True,1,2014,,
730.0,True,2,2014,Valve,Counter-Strike: Global Offensive
109600.0,True,2,2013,Cryptic Studios,Neverwinter
730.0,True,2,2015,Valve,Counter-Strike: Global Offensive
218620.0,True,2,2015,,
730.0,True,2,2015,Valve,Counter-Strike: Global Offensive
730.0,True,2,2015,Valve,Counter-Strike: Global Offensive
240.0,True,1,2014,Valve,Counter-Strike: Source
730.0,True,2,2015,Valve,Counter-Strike: Global Offensive
238170.0,False,0,2014,,
570.0,True,0,2015,,
12210.0,True,0,2014,,
265930.0,True,2,2014,Coffee Stain Studios,Goat Simulator
285920.0,False,1,2015,Payload Studios,TerraTech
218620.0,True,1,2015,,
218620.0,False,2,2015,,
107410.0,True,2,2015,Bohemia Interactive,Arma 3
238960.0,True,2,2014,,
440.0,True,2,2015,,
301520.0,False,0,2015,Freejam,Robocraft
48700.0,True,2,2015,,
261640.0,True,2,2015,"2K Australia,Gearbox Software,Aspyr (Mac and Linux)",Borderlands: The Pre-Sequel
20510.0,True,2,2015,GSC Game World,S.T.A.L.K.E.R.: Clear Sky
440.0,True,2,2015,,
99900.0,True,2,2014,,
417860.0,True,2,2015,Kyle Seeley,Emily is Away
7670.0,True,2,2013,,
203160.0,True,2,2013,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",Tomb Raider
8930.0,True,2,2015,,
8930.0,True,2,2014,,
278460.0,True,2,2014,Dancing Dragon Games,Skyborn
243470.0,False,0,2014,,
241600.0,True,2,2013,Cellar Door Games,Rogue Legacy
41700.0,True,2,2014,GSC Game World,S.T.A.L.K.E.R.: Call of Pripyat
271590.0,True,1,2015,Rockstar North,Grand Theft Auto V
273350.0,False,1,2015,Turtle Rock Studios,Evolve Stage 2
269210.0,True,2,2014,"Elias Viglione,Jussi Kukkonen",Hero Siege
730.0,True,2,2014,Valve,Counter-Strike: Global Offensive
8190.0,True,2,2013,Avalanche Studios,Just Cause 2
550.0,True,2,2014,Valve,Left 4 Dead 2
730.0,True,2,2014,Valve,Counter-Strike: Global Offensive
440.0,True,2,2014,,
440.0,True,2,2014,,
301520.0,True,1,2014,Freejam,Robocraft
570.0,True,1,2014,,
24960.0,True,2,2014,,
113200.0,True,1,2015,Edmund McMillen and Florian Himsl,The Binding of Isaac
221040.0,True,0,2014,Capcom,Resident Evil 6 / Biohazard 6
12210.0,True,2,2013,,
42700.0,True,2,2011,,
630.0,True,2,2014,,
346110.0,False,1,2015,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",ARK: Survival Evolved
17410.0,False,0,2015,,
285900.0,True,1,2015,Boneloaf,Gang Beasts
223710.0,True,0,2013,Team Psykskallar,Cry of Fear
440.0,True,0,2012,,
249050.0,True,0,2015,,
304930.0,True,2,2015,Smartly Dressed Games,Unturned
224260.0,True,2,2014,No More Room in Hell Team,No More Room in Hell
8850.0,True,0,2015,,
570.0,True,2,2013,,
550.0,True,2,2014,Valve,Left 4 Dead 2
230410.0,True,1,2014,Digital Extremes,Warframe
570.0,True,0,2014,,
1520.0,False,1,2015,Introversion Software,DEFCON
440.0,True,2,2014,,
22380.0,True,2,2014,Obsidian Entertainment,Fallout: New Vegas
